blackjack_payout,decks,count,policy,count_normalization,initial_count,initial_count_per_deck,count_minimum,count_maximum,factor,bias,continuous_betting_count,spread_edge,spread_stddev,kelly_growth_at_1,kelly_growth_stddev_at_1,empirical_optimum_multiplier,empirical_optimum_growth,mean_total_wager_fraction,max_total_wager_fraction,mean_abs_fx,max_abs_fx,result_file
"1.2","6","halves","basic","true_count",0,0,-5,5,0.005,-0.0199842,true,-0.01855938733201623,2.7652001249270386,0.9999990955114371,2.804154544378619e-06,0.5,1.0000007286486112,0.0004848430010056277,0.3252217111111111,0.00044235819409303825,0.311592611764706,"paper_materials/performance-suites/h17c03_5b_named_counts_continuous/bj6-5/halves_d6/basic/results.json"
"1.2","6","halves","full_deviations","true_count",0,0,-5,5,0.005,-0.0199842,true,-0.01529879629102397,2.8986891088158244,1.00000230694274,3.238075912626934e-06,0.75,1.0000027193906955,0.0005123073304341354,0.36302616296296303,0.0004660043605976035,0.3630261629629629,"paper_materials/performance-suites/h17c03_5b_named_counts_continuous/bj6-5/halves_d6/full_deviations/results.json"
"1.2","6","ko","basic","running_count",0,0,-20,30,0.005,-0.0199842,true,-0.12200226272096047,9.433267999218154,0.9982644315726786,5.3511764165787055e-05,0.5,0.9994823204664461,0.03517961742501844,1.3301105999999998,0.03220256879520846,1.1901106000000001,"paper_materials/performance-suites/h17c03_5b_named_counts_continuous/bj6-5/ko_d6/basic/results.json"
"1.2","6","ko","full_deviations","running_count",0,0,-20,30,0.005,-0.0199842,true,-0.1183613527073596,9.46572307436888,0.9732694656779161,0.1559258343524355,0.5,0.9994829547215792,0.03568106050051946,1.4401264,0.032699199567042835,1.4401264,"paper_materials/performance-suites/h17c03_5b_named_counts_continuous/bj6-5/ko_d6/full_deviations/results.json"
"1.2","6","hiopt1","basic","true_count",0,0,-5,5,0.005,-0.0199842,true,-0.018966820686894082,2.3601112456535875,0.9999997250708044,1.896188590036192e-06,0.5,1.0000004087036298,0.0002741565760034975,0.28416990909090906,0.00024975745586761365,0.2841699090909091,"paper_materials/performance-suites/h17c03_5b_named_counts_continuous/bj6-5/hiopt1_d6/basic/results.json"
"1.2","6","hiopt1","full_deviations","true_count",0,0,-5,5,0.005,-0.0199842,true,-0.015989232326000212,2.4796301733190034,1.0000019082865914,2.137757244230485e-06,0.75,1.0000019576330856,0.0002911051426623745,0.30524838518518516,0.0002645278758686423,0.30185817281553395,"paper_materials/performance-suites/h17c03_5b_named_counts_continuous/bj6-5/hiopt1_d6/full_deviations/results.json"
"1.2","6","hiopt2","basic","true_count",0,0,-5,5,0.005,-0.0199842,true,-0.022655967875555183,3.9893557175499685,0.9999770940598454,6.977557087104576e-06,0.5,0.9999954047384926,0.0018377887986170862,0.5205335454545456,0.0016783010994898017,0.5205335454545453,"paper_materials/performance-suites/h17c03_5b_named_counts_continuous/bj6-5/hiopt2_d6/basic/results.json"
"1.2","6","hiopt2","full_deviations","true_count",0,0,-5,5,0.005,-0.0199842,true,-0.01832608586040597,4.11456459211326,0.9999839644038295,7.553632507669722e-06,0.5,0.9999994636221639,0.0019003780760696223,0.6729261339805827,0.001739804417396934,0.6729261339805828,"paper_materials/performance-suites/h17c03_5b_named_counts_continuous/bj6-5/hiopt2_d6/full_deviations/results.json"
"1.2","6","omega2","basic","true_count",0,0,-5,5,0.005,-0.0199842,true,-0.02321609166114197,4.161143777281604,0.9999706098653995,7.874041045699918e-06,0.5,0.9999939637778809,0.0021548108490471846,0.5984124867924528,0.0019669240605316085,0.5712340405063294,"paper_materials/performance-suites/h17c03_5b_named_counts_continuous/bj6-5/omega2_d6/basic/results.json"
"1.2","6","omega2","full_deviations","true_count",0,0,-5,5,0.005,-0.0199842,true,-0.019203486767703296,4.280700081388053,0.99997765232074,8.478852273110586e-06,0.5,0.9999980215846848,0.002219506018287463,0.7082659398058254,0.002029426756824451,0.7082659398058255,"paper_materials/performance-suites/h17c03_5b_named_counts_continuous/bj6-5/omega2_d6/full_deviations/results.json"
"1.2","6","zen","basic","true_count",0,0,-5,5,0.005,-0.0199842,true,-0.02319678795863719,4.164541567325517,0.9999709789823336,7.870940345061105e-06,0.5,0.9999942134933884,0.0021568583715048887,0.5807690823529412,0.001970027862011984,0.5807690823529412,"paper_materials/performance-suites/h17c03_5b_named_counts_continuous/bj6-5/zen_d6/basic/results.json"
"1.2","6","zen","full_deviations","true_count",0,0,-5,5,0.005,-0.0199842,true,-0.01943458094445672,4.280239107345245,0.9999774907841217,8.340445432405927e-06,0.5,0.9999980263465174,0.002220415000360065,0.7082659398058254,0.0020319826878885225,0.7082659398058256,"paper_materials/performance-suites/h17c03_5b_named_counts_continuous/bj6-5/zen_d6/full_deviations/results.json"
